"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2016-03-11","2016-03-11","TNX","Negative Interest Rates: Impossible, Unnatural Or Just Unusual? - Investing.com","Negative Interest Rates: Impossible, Unnatural Or Just Unusual? Investing.com","Negative Interest Rates: Impossible, Unnatural Or Just Unusual? Investing.com","Investing.com","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQTzVFQUJMWlBUdmJvNi0xNWo1elZPMGYyZmpIc2hPRDJDUWhpd1VJMFFfelJOTFNjQVZYT1gwRDUyQUE5R3VSM3NpSVlDaHBTY25hMEwxN29nRjNPOWNVN0ZoMTJSaExndk5BRTBpTkNlczNJejdTSGktWnBlYzJtTGp1TVB6QlBkVjc3alZkRVBtWDR4M2RBSFgtSTZ4R2xNQXFwOHdlQS1ySGM?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","6"
"2016-03-18","2016-03-18","TNX","What tools does the Fed have left? Part 1: Negative interest rates - Brookings","What tools does the Fed have left? Part 1: Negative interest rates Brookings","What tools does the Fed have left? Part 1: Negative interest rates Brookings","Brookings","https://news.google.com/rss/articles/CBMiogFBVV95cUxOTENTcXgwdFFuOGZOYXphMnlnR2R2bW8weGQ0OTZmSnR5X2lSRW1PYWFEbkdpTjNRUVQ5UFBKSS0tUVpkakxVSU9zYUZYZGNxTE1ZaWp4QWprOFV3RmNDNDZmT01hRE9Tam9PeTd0ZEp0aDE1TVVXcnNBMDJ3eUpkYXR2UjJkQ3ptM2xqWFpsUjd5d01TZUdaRU9NcjhjdWhxWWc?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","1"
"2016-03-25","2016-03-24","TNX","CBN policy reversal: Interest rates, Bond yields rise - Vanguard News","CBN policy reversal: Interest rates, Bond yields rise Vanguard News","New CBN Governor— From left, new CBN Governor, Mr Godwin Emefiele, his deputies, Sarah Alade and Adebayo Adelabu during a World Press Conference in Abuja, yesterday. The immediate implication of both rate changes was increased interest rates and returns on money market investment instruments as well as tightening of money supply. Rise in inter-bank interest ratesSimilarly, inter-bank interest rate rose sharply as banks quoted 10 per cent on the overnight lending market, over 100 per cent jump from Tuesday’s 4.8 percent before the policy reversal. Treasury executives told Vanguard that lending to commercial customers have also recorded rates hike with prime lending rates tending towards 25 per cent, up from average 18 per cent, while other categories of lending may attract as much as 35 per cent interest rate. The stock market received fortune reversal as dealers weigh in the implication ","Vanguard News","https://www.vanguardngr.com/2016/03/cbn-policy-reversal-interest-rates-bond-yields-rise/","10-year Treasury yield","1","2"
"2016-04-01","2016-04-01","TNX","American Funds Launches New Fixed-Income Fund: Strategic Bond Fund - PR Newswire","American Funds Launches New Fixed-Income Fund: Strategic Bond Fund PR Newswire","American Funds Launches New Fixed-Income Fund: Strategic Bond Fund PR Newswire","PR Newswire","https://news.google.com/rss/articles/CBMivgFBVV95cUxQMkprQk1XWnBZTjJkLTUzZ0R5Mi1VelhEMElEbUdmWDYxdU1RX2lKeWNlLW5oZHZObmpiSXZwOEhUXzdDXzh3NmVsOXNzR1NEcV9LRnN3a0NUZzBXb1J6UWZGaHBuZVRZYklreDJrMFhmTU42aTA5WUhrX3dUMWI4cDFfd1owMHN3cTgwald5Q2FiZmRvcDc3S1g4NldoZV9GcnhIR1BWdDRTUXRGVXA1VXF4SEs5OWZTSmtWWUVR?oc=5&hl=en-US&gl=US&ceid=US:en","yield curve","4","2"
"2016-04-08","2016-04-07","TNX","10-year Government Bond Yields Around the World - The Big Picture","10-year Government Bond Yields Around the World The Big Picture","Nothing like a map to give you a global perspective on where interest rates are on a country by country basis:Source: Bloomberg","The Big Picture","https://ritholtz.com/2016/04/10-year-government-bond-yields-around-the-world/","10-year Treasury yield","1","3"
"2016-04-15","2016-04-11","TNX","""Low-for-long"" interest rates and net interest margins of banks in Advanced Foreign Economies - Federal Reserve Board (.gov)","""Low-for-long"" interest rates and net interest margins of banks in Advanced Foreign Economies Federal Reserve Board (.gov)","""Low-for-long"" interest rates and net interest margins of banks in Advanced Foreign Economies Federal Reserve Board (.gov)","Federal Reserve Board (.gov)","https://news.google.com/rss/articles/CBMi_wFBVV95cUxONDdwM3paaktvcUFIa1VzZlEyMlVFTlBTSUFoQ0ZrMkJtR3R5UHdjMF9YSVpSMmFEVnRKc3ZjdEJXeklXS2lrY2VKN3dsTnV4QV9hNVVobnR6dmNpWDR1eU1GWTB3d3RkUVQ3VGt3b1c1SXVLTFpKWDdkRGhYcHQ1OEd0S1U0UVJOblJEUEkzeldQWW5xV1lpUHYzZlF1NXNlY0FwQWh5dmduaWRIY3B3ZkZEUHJ3YW54d0dMX0JDdTZWZE5mN3c1OTBGX3pfWGtDLW1SLTJLU3JILUFyRlNjU21qcl9Zc0JHclJwYjZ5RFJtNnFvZjZ3UTRUX19xNjg?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2016-04-22","2016-04-18","TNX","Would Negative Savings Account Interest Rates Work In The United States? - Seeking Alpha","Would Negative Savings Account Interest Rates Work In The United States? Seeking Alpha","Would Negative Savings Account Interest Rates Work In The United States? Seeking Alpha","Seeking Alpha","https://news.google.com/rss/articles/CBMisgFBVV95cUxQWWluTGJLWF90cVBlOGoxclhZcEJvZmZ0ZXNpcVZrbklpOHViV1BiNjlEUUx6cHNkRXcwRTRyWmxiazN0RnpHR2h3WjhIczgwUVNDZ3pSMUtKWVJXd0ZMNzNFaTM2dncxcUJGcTR6aGJwNHBzMVZ6T0ZRdmhJM3hNVUltWjhHQkp2S19HMnNvUG1OY0dkXzJLZHRWN1JOVWhoaERvX045cXNhX3RzRXhCdkJn?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","4"
"2016-04-29","2016-04-27","TNX","Gold and Negative Interest Rates - GoldBroker.com","Gold and Negative Interest Rates GoldBroker.com","Gold and Negative Interest Rates GoldBroker.com","GoldBroker.com","https://news.google.com/rss/articles/CBMickFVX3lxTE1MV0Z4T01jME9XcWlsTF93RVJhaUplN0ZUcWQ0RlJobVJYaUYtdnJlSFhISkR4a1FzWkU4SXVYamp4eDFTQ0UtU0YtNEgxUmMwVVBlUkxPWmZGMXBYSFlsdEQ2bE05RnBhU3VCLXl6aGdVdw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2016-05-06","2016-05-04","TNX","The inexorable fall in nominal interest rates - Groupe Société Générale","The inexorable fall in nominal interest rates Groupe Société Générale","The inexorable fall in nominal interest rates Groupe Société Générale","Groupe Société Générale","https://news.google.com/rss/articles/CBMinAFBVV95cUxPMG5jNkQwYW5XSkVEZm1vTXo4MFlkZzk5b2J1cThhTGh0elB2bGJiMWdOQTNweUMtVlJ3aTBUazlxZE1xYVZ0a3JmT3VFNmJacHluLVNLRkJYZy01YXlzeXJKeTIxMndhNzZuQWJCYlhLWU0wYmdmUVU3VlUzMEZLbkZNOTZ5cDlJTDNiY0RKQVZtUW9FbGhjSW1MeHI?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","1"
"2016-05-13","2016-05-11","TNX","Most Student Loan Interest Rates Fall To Ten-Year Lows - Forbes","Most Student Loan Interest Rates Fall To Ten-Year Lows Forbes","Most Student Loan Interest Rates Fall To Ten-Year Lows Forbes","Forbes","https://news.google.com/rss/articles/CBMirwFBVV95cUxQNlBFLWxNTEVYRTJPWlJDUU05ZWthYVgzM1BIbWlBdmdtY2dRd3doOWh5RWdRNmF3M2xPYjhlQ2VaNWpYWXB0aHBVbm4xR0JUblZid2NxLU4zcG1iV1ZLXzFQSklsTmlWTUdQUmZwOXZHVUpHd2JOWkhvOGMwRE1SSnl4RDhZOXN5ZW1UOHQtTW43SDV5aGI0QjljZEt5OWpEUWFzNU52MF9qeWJFSkw4?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-05-20","2016-05-18","TNX","Falling Treasury Yields Drag Down Student Loan Interest Rates - Manhattan Institute","Falling Treasury Yields Drag Down Student Loan Interest Rates Manhattan Institute","Falling Treasury Yields Drag Down Student Loan Interest Rates Manhattan Institute","Manhattan Institute","https://news.google.com/rss/articles/CBMingFBVV95cUxNNDNJM2VTT1YwVmJVRE96eG9GMTY0RnZNcnpFSU9uWTFULUVLSjd3X25HckF3QXVPMy1PMm1MY0JULTc5VDRSY3BhYjhMNDI1eldHMFJBSlF0OVhWcnZnN25xc2RBV1dIVUwzenlFQTBXOFV4S2NNczNMLV9aWF9MY0JHZzlEWXdPbUVtVlpjRWNhMllJQkh5WWRoNFh4dw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-05-27","2016-05-25","TNX","What would Keynes think about negative interest rates? - weforum.org","What would Keynes think about negative interest rates? weforum.org","What would Keynes think about negative interest rates? weforum.org","weforum.org","https://news.google.com/rss/articles/CBMimgFBVV95cUxNX1ZyUEkzOWRrcF85ekFOUnByTVBvaERjZ1lTaWpfR2xEUU9uMlRtYko4cWp6amV4RmJsZjJESTFqbGlpMUV4Rl93RjFOMGxBbTNUa1VnMFEyTXFTQ1ZiajYtYThycm92WGNjeDdRZFlMci1ZckpZZXhZaGNoZVU0WkNNa3AzR2NqX3hCVGQ3bnVOa0tQQ2RLN2JB?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","1"
"2016-06-03","2016-06-01","TNX","The Slow Slide In Global Bond Yields & What It Means - Hedgeye","The Slow Slide In Global Bond Yields & What It Means Hedgeye","The Slow Slide In Global Bond Yields & What It Means Hedgeye","Hedgeye","https://news.google.com/rss/articles/CBMipAFBVV95cUxPZkVGRnU5MUN3elE2M2s0NDBhY2pYSTZncHI3bmFtbFd1N3A4TFR1bG9GSkpHYy1wMVhELUc4dkg1bEc5NjdWbUpjWVVvdTFSNlRyWjEtMmN5ZF8yWnUyNDFuMi1YeE0xbm5MN29ZN1h6bEhaWEM0MDc1bDRGeWFqR1dNcnIxbGtMYjRVU2FuQ2xXT3JGRTF3REZKU01QN0pYdFNXeA?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","3","1"
"2016-06-10","2016-06-10","TNX","U.S. Government Bond Yields Fall to Three-Year Lows - WSJ","U.S. Government Bond Yields Fall to Three-Year Lows WSJ","U.S. Government Bond Yields Fall to Three-Year Lows WSJ","WSJ","https://news.google.com/rss/articles/CBMijgFBVV95cUxPYlE0TWt2S0MxZXFLQ3QtM1hhVlJOM0NQdC1pZ1FlbjE2U3VCNXhqVC1RUnRTRTFxaEs0eVl3WVlIZkVQaTBYeldSMWkxNmxDVEljR182ZVhBWjUxRExBT3BEMmp1NGxENG8yelJ4QklQQlNLUjgtX0Q2VFB2YldxZ3NoV0tCaTdlN1NiWnNR?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-06-17","2016-06-15","TNX","The challenge of low real interest rates for monetary policy - European Central Bank","The challenge of low real interest rates for monetary policy European Central Bank","The challenge of low real interest rates for monetary policy European Central Bank","European Central Bank","https://news.google.com/rss/articles/CBMidkFVX3lxTE11N3RmOFpSWXhzQkFYZF91RGlwWDU0eG1zNzkwOUdUc1BuRE1FWmRGNEhvWk5RMXg0RnZJQ2loS3J0a3VxWUI5VFowaExMQ3RtRHlGSXBRa3dUYkFSR09lT1Q3SjRncXh6SmtIUE4zRy12UU9rdGc?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","2","2"
"2016-06-24","2016-06-23","TNX","Bond bears licking their wounds as stock funds lag amid low-interest rates - InvestmentNews","Bond bears licking their wounds as stock funds lag amid low-interest rates InvestmentNews","Bond bears licking their wounds as stock funds lag amid low-interest rates InvestmentNews","InvestmentNews","https://news.google.com/rss/articles/CBMiwgFBVV95cUxOVHRwOU9qU09DZHJYZW5ta2txbjR0RGxmdl82Tjd0S0hMOW9VZm53cFdPblFJQ2huQnVONlRjZ1cxOHFpNTR5R3NJamlYZ3dfc2syNjBZWko0ZU4zODJNcVBQVEduMmVZYzV6TmdKZDhNUFQ5UW1rRWlzQ3RYdk5hZFNZeU5Dc0Y1ZVVmekUxT3FTZ09YMFhUUTI2Q1l2UnY5RXpSWV95MlRaZm5YaGw3SFlvZm5mbFpFUWt0c0lMY2ZUZw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-07-01","2016-06-27","TNX","Do Macro Variables Help Forecast Interest Rates? - Federal Reserve Bank of San Francisco","Do Macro Variables Help Forecast Interest Rates? Federal Reserve Bank of San Francisco","Consumers, investors, businesses, and policymakers all have a keen interest in predicting future interest rates. Is this because market participants anticipate short-term interest rates to stay below 2% over the next 10 years, suggesting that we are about to enter a long period of negative inflation-adjusted short-term interest rates? One way to answer such questions is by using statistical models to forecast interest rates based on the past history of the data. The “yield curve” is a plot of interest rates, or yields, at a certain point in time against asset maturities. This can help determine whether the macroeconomic variables contain predictive information beyond that already contained in past interest rates.","Federal Reserve Bank of San Francisco","https://www.frbsf.org/research-and-insights/publications/economic-letter/2016/06/do-macroeconomic-variables-help-forecast-interest-rates/","10-year Treasury yield","1","2"
"2016-07-08","2016-07-06","TNX","Why The 10-Year Treasury Yield Is At Record Lows - Forbes","Why The 10-Year Treasury Yield Is At Record Lows Forbes","Why The 10-Year Treasury Yield Is At Record Lows Forbes","Forbes","https://news.google.com/rss/articles/CBMipgFBVV95cUxPa3Z0M2VCT0V3Z05nOWZNQW1YOHExWkVacXZpNzhXOTVUWjVlZWdfSTdQdURQV1Q2QmFnZF9MX0tOWFk2bTRGVG9PWU9GWVpHUHpveFJsYjYwR3RzSy1lZE9IeGZhdmItelZKSVl3RTVTZmpGN3N6bXpZaGRXZUx5bk1aTUNmNnM3LUFLdVN6TTF3NXdSLWJwT1RhUjg1SjlxN1NFSlVn?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-07-15","2016-07-11","TNX","How Successful Is the Fed at Controlling Interest Rates? - Federal Reserve Bank of St. Louis","How Successful Is the Fed at Controlling Interest Rates? Federal Reserve Bank of St. Louis","How Successful Is the Fed at Controlling Interest Rates? Federal Reserve Bank of St. Louis","Federal Reserve Bank of St. Louis","https://news.google.com/rss/articles/CBMingFBVV95cUxQNDcxb29GMGtuOHA1Rm1HRExydWxxMzZlSlkyNkNqZHRMM05CXy1HSlRFR1Z1TEhmWlJLb3FXMVc0Q0FxUnhDUGlTeDJtR2tSUXBvSW93bXJqN1NjNWJpaDJCSEhsV0NaTWdFd05zeGtvUmptZDd2akMxd1h6ZXQ5YlB4VXo5ei1MXzBva3ZZaHdzVTlZdkFSaTRnTTRIQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","2","1"
"2016-07-22","2016-07-18","TNX","Forecasting Interest Rates over the Long Run - Liberty Street Economics","Forecasting Interest Rates over the Long Run Liberty Street Economics","Forecasting Interest Rates over the Long Run Liberty Street Economics","Liberty Street Economics","https://news.google.com/rss/articles/CBMioAFBVV95cUxQQ013VTVoRDN1TmkwdGRxdk1UWHl0VjBTUkM0cVFZRWpsODM4R2V4cjdLakd6MThVRFdGcnM1QWJUWTByTjFURG1tLU5vcnFzYkxkLTZFRjdRZDBuUUY3SjFrM1VZV05wWEFYc2JoaV9STlh3LWdndl9UU1JYMG1NRjA1dVdFLXY4ZURZTnNzRVpHMFF0Tmk4dU9PRG40TXNP?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-07-29","2016-07-26","TNX","The German Yield Curve is Getting Kinky - WSJ","The German Yield Curve is Getting Kinky WSJ","The German Yield Curve is Getting Kinky WSJ","WSJ","https://news.google.com/rss/articles/CBMiekFVX3lxTFBaMFJCWGoxRkUzT05wVEN2N2dsU04taE1RTGdCSVlra2xLSWZJTWVXMWdzb0RZWmotblRuQXVXeDNsWVZ0c29PVHVfOUY5eFBKeWZJM1ZKa0lCcjZkWkRvRW1kUnd6Sm1kYjRtVHp0aWh0bkRLVVo2SWd3?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","3","3"
"2016-08-05","2016-07-31","TNX","Are We At Risk of an Inverted Yield Curve? - awealthofcommonsense.com","Are We At Risk of an Inverted Yield Curve? awealthofcommonsense.com","Are We At Risk of an Inverted Yield Curve? awealthofcommonsense.com","awealthofcommonsense.com","https://news.google.com/rss/articles/CBMiiwFBVV95cUxQN1E0VEZYVXVELXFBRmpvaEFPbllGVTBhMDcwWTd5TFluOHR0dU5vSWhtYUoyOXF6NmRfWmtZbnNnaVFmOWJHVUVtY0V0NmRtVVJETjFmMC0wVjc0bUxyRlNEOHFyeXZrWkhwMV9ZZnk2cWRfNVQ1N2xGRGpOMDZuRGV6X0hmZzByUWhB?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2016-08-12","2016-08-06","TNX","Safe Yields of Up to 5%: Fixed-Income Panel - Barron's","Safe Yields of Up to 5%: Fixed-Income Panel Barron's","Safe Yields of Up to 5%: Fixed-Income Panel Barron's","Barron's","https://news.google.com/rss/articles/CBMilwFBVV95cUxQTzlxY1JHSEdLOVNwUVZQSzJoRU5LR3pKTEFLWVAyYWtNY3M0RHp1TS1RZmIyVVpjelp5VFpRb3FrLXF2Qk5SU1FnU0RyT2lXWXg3WjRPSl9uX3B0Qk10TG9lellKang4dHA3V3gwblg2U1UzSEZOSE5TZ3RQZzI4YWJJZXNWeURfZEhIX1hlVHdKS1pENHJR?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2016-08-19","2016-08-15","TNX","Interest Rates Are Low. Still Want to Make Money on Your Investments? Here's How - Next Avenue","Interest Rates Are Low. Still Want to Make Money on Your Investments? Here's How Next Avenue","Interest Rates Are Low. Still Want to Make Money on Your Investments? Here's How Next Avenue","Next Avenue","https://news.google.com/rss/articles/CBMickFVX3lxTFBLWF9WMUNBX1dVYWNYTGNfNVV3cHJ0MEc0anlPV294MmtjYTVBMmRVeHJFT29ZcHFjc0NxNE1nNW4xcmpxTk9nenFScHZuTzlvVGhpS2ZEa09IZUh6enpZTDM5dGREWVJlaWZzdG9XamR0Zw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","5"
"2016-08-26","2016-08-26","TNX","U.S. interest rates will rise soon - perhaps rapidly: Alan Greenspan - InvestmentNews","U.S. interest rates will rise soon - perhaps rapidly: Alan Greenspan InvestmentNews","U.S. interest rates will rise soon - perhaps rapidly: Alan Greenspan InvestmentNews","InvestmentNews","https://news.google.com/rss/articles/CBMirgFBVV95cUxOWF9Xc1pqdG8tb2RvV3doUFJESzM2emNZYjlzSk9tUE95bGh3RU1uUjZsVFFHZE5NdGtDNXhjTGxJc1ZvdHFtUFF2amRSTkVSRDN6SWxnSDRDaVZocm9qSlpyU29JLWplajFTbE9GYjRaWVc3YnI5XzlyZzJ5Mnl6dDhHaFJ1WmtfVXF4eC1zOUxGUnEwcVJWdWQ4R1hQNjZXRUpSNkNYcUNtbmZSYkE?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-09-02","2016-09-01","TNX","Waiting for hidden potential in Indonesian bond market - The Jakarta Post","Waiting for hidden potential in Indonesian bond market The Jakarta Post","Waiting for hidden potential in Indonesian bond market The Jakarta Post","The Jakarta Post","https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdjZvZnBoQ2N1Qmw0SjAtanRpMk1iS1ZWNDRWUkxKdEsyWjhWckZ6cXVFRGwxVmlEVE9IdkYzZWowU1lnalFoMnYwS09LZHEwVXRIdWgzWDBZQWV3TENBWm9pemdUWGxocldOMFFGeWpnT0xlMXlrczhjTjFhOXFybFowOEdRYkdLb3NkYkxhLU9zMWxRbHY4RzhuLVZmdkJxc09XUFpSd0s3QQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","4"
"2016-09-09","2016-09-09","TNX","These Charts Show the Bond Market Selloff That's Roiling Markets Around the World - Bloomberg.com","These Charts Show the Bond Market Selloff That's Roiling Markets Around the World Bloomberg.com","These Charts Show the Bond Market Selloff That's Roiling Markets Around the World Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMizAFBVV95cUxPUlFyeUllRy1LYk5WVmR6RDhzR3MxUWQxNGFGZWMyWmxoR2lONU1OYUdGWkFlMXRVVnd1QkVmNThvbm5VYVo0eFFwQzhFNF9taU1FZTNOYkZwTUQxOUFGbmtsVGVyODFLeENJTUxvYlJTNVYzR0wtVTlfN3oyUGJJaVkzQUpPWHFJUWpLV2l0aU50OFFWZTBGbWIwMEVfczRfX0xkMTVaLWNSdzI3alpQT1Q5dFhTZFhWWjBrT0ZkYXJMeFlPMWZkZGFBVkk?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-09-16","2016-09-12","TNX","Demographics and bond yields: Is the relationship broken forever? - bondvigilantes.com","Demographics and bond yields: Is the relationship broken forever? bondvigilantes.com","So what is the relationship between demographics and bond yields, and why did it break down? When the ratio of people of working age to those of non-working age (kids, retirees) is high, inflation is low and bond yields fall. Wage growth has historically been a driver of inflationary pressure, so weak wage growth is correlated with low consumer price inflation, and hence low bond yields. Government debt burdens grew, and interest rates and bond yields hit double digits. And, in fact, they have overpowered demographics to leave bond yields in a different paradigm than any model might have predicted.","bondvigilantes.com","https://bondvigilantes.com/blog/panoramic-outlook/breakdown-demographic-bond-valuation-models/","10-year Treasury yield","1","3"
"2016-09-23","2016-09-21","TNX","Here’s why the Bank of Japan is putting its focus on the yield curve - MarketWatch","Here’s why the Bank of Japan is putting its focus on the yield curve MarketWatch","Here’s why the Bank of Japan is putting its focus on the yield curve MarketWatch","MarketWatch","https://news.google.com/rss/articles/CBMisgFBVV95cUxOOFBzTF9JQ0R4OFZ5Q21ITmgwMGlwNl9Sd19tZ01xZWEzS3FZUjlKR0hpSWs1UmhiVE5qNWF5ZUlRWjcyQU5UY1BjbWZ1blZOeWk1U2dZQXQ4SGtkTVhDT0pSdy0yamF4MkROenduVmtoMWtTZnpUODFOX3B0emI1QURtajNDT3J6a0NwTFhobm9wSWVRMEFZdm9OOENPSXIzRGNzWjBoY2NtWEtwSUJZOHlR?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","3"
"2016-09-30","2016-09-27","TNX","How Interest Rates Affect Stock Market Returns - awealthofcommonsense.com","How Interest Rates Affect Stock Market Returns awealthofcommonsense.com","How Interest Rates Affect Stock Market Returns awealthofcommonsense.com","awealthofcommonsense.com","https://news.google.com/rss/articles/CBMikgFBVV95cUxOelg3Ujk2X0tNdnNqLU5NUGpWRlloSmlNRHJPTmxrMkJXQ0RlZ2thbG9aRVMzTThUb2FkNGRPbm93eC11aVg1WW42TDdpbm9lbUNDYW5iNXZ4RS1jYXZlZG4xNDRIOWpHS0F4YXdSLU1vVkZxVkVxU2Y1cWdETGk0b1JzdEJNVTJRLW9JZGxjREdGUQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2016-10-07","2016-10-06","TNX","Mortgage rates hold near recent lows, Freddie Mac says - MarketWatch","Mortgage rates hold near recent lows, Freddie Mac says MarketWatch","Mortgage rates hold near recent lows, Freddie Mac says MarketWatch","MarketWatch","https://news.google.com/rss/articles/CBMinwFBVV95cUxNZTRkdVVieUR3N0dNMFZZcEpzc2U0TmV2eEJDYzZaS1ZRcXREUVJhYkcxRlpDR3lKcTBjU1NranVNb0JBRW4wSTNwaVhxTzhXcHZFd09NcXJsUWpxa3RYMk16YjNZUnNNOU1ySVV2WDYxT2d4Tm5ldXlzYkFZZU5Va1pJeVlicHBsbDQyaW1yeV9LaHhpYkg2RHRNdWRzU00?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","2","1"
"2016-10-14","2016-10-12","TNX","The contractionary, contradictory nature of negative interest rates - AIER","The contractionary, contradictory nature of negative interest rates AIER","The contractionary, contradictory nature of negative interest rates AIER","AIER","https://news.google.com/rss/articles/CBMilwFBVV95cUxPekE2a2ZqeXJfU2VVc2k0cWJHM0t5X0FPV3lzWEd5STE5eS04R1JvaHEyVVJ6SFNzVHZ4dnM2NEhtak5uR2dTX0VGNDVxZklyWXUwZFZIVW9wN2ZoTWFqSTB1UDFKbTJxUlBtRTRldFNsbURyNTZLeFNrdnl1MUJhU2Fad0hyYVFvd0l6OUY1UXpxTVVuNmU0?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","2"
