agreement_level,sentence,label,source
all_agree,Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,positive,huggingface_takala_financial_phrasebank
all_agree,"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .",positive,huggingface_takala_financial_phrasebank
all_agree,"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby : Jaroszowka , Wysockiego and Zgody .",positive,huggingface_takala_financial_phrasebank
all_agree,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",positive,huggingface_takala_financial_phrasebank
all_agree,"`` This vessel order will help Aspo secure the long-term competitiveness of its fleet , both in terms of technology and pricing .",positive,huggingface_takala_financial_phrasebank
all_agree,15 December 2010 - Finnish-German telecoms equipment maker Nokia Siemens Networks said today it won a contract to upgrade the radio network of home-based telecommunications company Elisa Oyj HEL : ELI1V .,positive,huggingface_takala_financial_phrasebank
all_agree,Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 .,positive,huggingface_takala_financial_phrasebank
all_agree,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .",positive,huggingface_takala_financial_phrasebank
all_agree,"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .",positive,huggingface_takala_financial_phrasebank
all_agree,HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .,positive,huggingface_takala_financial_phrasebank
all_agree,HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina 's Aluminij dd Mostar to upgrade an anode plant .,positive,huggingface_takala_financial_phrasebank
all_agree,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",positive,huggingface_takala_financial_phrasebank
all_agree,"Mika Stahlberg , VP F-Secure Labs , said , `` We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year .",positive,huggingface_takala_financial_phrasebank
all_agree,The policy was also aimed at making the companies more profitable and competitive .,positive,huggingface_takala_financial_phrasebank
all_agree,"Finland 's leading metals group Outokumpu said its fourth-quarter net profit more than tripled on the back of strong global demand for stainless steel , soaring base metal prices and proceeds from the sale of its technology unit .",positive,huggingface_takala_financial_phrasebank
all_agree,"The company has the poser , who wants to impress people with the latest handset .",neutral,huggingface_takala_financial_phrasebank
all_agree,According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,neutral,huggingface_takala_financial_phrasebank
all_agree,And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .,neutral,huggingface_takala_financial_phrasebank
all_agree,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .",neutral,huggingface_takala_financial_phrasebank
all_agree,The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds .,neutral,huggingface_takala_financial_phrasebank
all_agree,Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , has a plant near Warsaw , in Poland , that makes flexible packaging .",neutral,huggingface_takala_financial_phrasebank
all_agree,"France T+®l+®com spent more time studying TeliaSonera than other potential takeover targets because it has a shareholder that wants to sell , Pellissier said .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Supported Nokia phones include : N96 , N95-8GB , N95 , N93-N931 , N92 , N85 , N82 , N81 , N80 , N79 , N78 , N77 , N76 , N75 , N73 , N72 , N71 , E90 , E71 , E70 , E66 , E65 , E62 , E61-E61i , E60 , E51 , E50 , Touch Xpress 5800 , 6220 Classic , 6210 Navigator , 6120 Classic , 6110 Navigator , 5700 , 5500 , 5320XM .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The machine will have an annual production capacity of 200,000 tonnes of super-calendered magazine paper and other paper grades based on recovered fiber , Stora Enso said .",neutral,huggingface_takala_financial_phrasebank
all_agree,The Moscow Metro ( www.mosmetro.ru ) was the first metro system in Europe to implement smart cards together with a new type of magnetic card in 1998 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The total scholarship amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .",neutral,huggingface_takala_financial_phrasebank
all_agree,"An  of the invention , released by the Patent Office , said : `` A non-coherent search matrix is formed of said correlation function matrix .",neutral,huggingface_takala_financial_phrasebank
all_agree,"As with other stakeholders , COMPTEL has been involved in the workshops , meetings and filed comments on the issues of greatest importance to the competitive sector of our industry .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Sanoma Learning & Literature , offering print and digital learning materials , is present in eleven countries .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The Costanza light , with an aluminum base and washable shade , comes in white , pistachio , orange , blue and red .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The process , technology , project management , basic engineering and quality assurance within Forest Industry will be consolidated in Vantaa , southern Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Shares in Royal and Sun Alliance continued to slide back from a 12-month high of 172p last month , after a potential suitor ruled itself out of a takeover bid .",negative,huggingface_takala_financial_phrasebank
all_agree,"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",negative,huggingface_takala_financial_phrasebank
all_agree,"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",positive,huggingface_takala_financial_phrasebank
all_agree,"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",positive,huggingface_takala_financial_phrasebank
